ID,post_date,post_title,post_status,post_id,address,bolig_desc,bolig_price,bolig_rooms,bolig_type,bolig_year_build,boligareal,city,energy_label,grundareal,latitude,longitude,post_code,database
27010,2024-03-12 18:08:09,Bolig 27010,trash,27010,"Toften 11, Tarp, 6715 Esbjerg N","Villa i Tarp i nyere renoveret stand, indrettet med stort køkken-alrum i åben forbindelse med stue. I forbindelse med alrummet ligger også to gode værelser. Indgang med indrettet bryggers, badeværelse fordelingsgang med tre gode værelse og endnu et badeværelse. 
En dejlig have med en stor terresse. Huset har carport med lukket skur. 
Huset ligger på en lille villavej tæt på skole, daginstitution, grønne arealer og indkøbsmuligheder. ",2875000,5,Villa,1968,169,Esbjerg N,Ikke relevant,749,55.52716431,8.4647125,6715,oct_dump
27055,2024-03-12 22:02:34,Bolig 27055,trash,27055,"Søndergade 25B, st., 9000 Aalborg","59 kvm Bolig
59 kvm Kælder


Vand og varme er indkluderet i fællesudgifterne!

Denne lejlighed byder på en ekstraordinær udnyttelse af kvadratmeterne fordelt på to etager, hvilket skaber en rummelig og indbydende bolig. Beliggende i hjertet af Aalborg centrum, nyder den en perfekt lokation med alt, hvad byen har at tilbyde, lige ved hånden. Boligforeningen er kendt for sin robuste økonomi og det gode sammenhold blandt beboerne, hvilket skaber et trygt og venligt miljø. Naboerne er beskrevet som herlige, hvilket yderligere bidrager til den positive atmosfære i området.

Et særdeles attraktivt træk ved denne bolig er, at husdyr er tilladt, hvilket er usædvanligt for andelsboliger og gør det til et ideelt hjem for dyreelskere. Til trods for dens centrale beliggenhed, er der ingen støjproblemer – et faktum, som potentielle købere opfordres til at verificere ved at tjekke adressen på lokale støjkort.

Boligforeningen tilbyder desuden adgang til en charmerende grøn gård, der er udstyret med borde og stole, hvilket skaber det perfekte udemiljø til afslapning og samvær. Den fælles gård inkluderer en legeplads for børnene og grillområder, der er ideelle til sociale arrangementer i de varmere måneder. Dette hjem kombinerer det bedste af bylivet med roen og charmen ved et tæt-knit community, hvilket gør det til en sjælden og attraktiv mulighed for både familier og enkeltpersoner.",1469804,4,Andelsbolig,1986,119,Aalborg,C,,57.04585726,9.92666197,9000,oct_dump
27191,2024-03-13 11:19:49,Bolig 27191,trash,27191,"Kongsvang Allé 20, 3. tv, 8000 Aarhus C","Skøn lejlighed på kongsvang alle. lejligheden ligger perfekt til den der gerne vil være tæt på alt. 
- der er strand og skov ti minutter væk på cykel eller løbehjul.
- bussen ind mod byen, går nede lige rundt om hjørnet, hvis ikke man er til cykel.
- motorvejen kører man på, 250 meter henne af vejen, helt uden at være generet af hvad der måtte være af larm
- har man børn, bugner det med store og små institutioner på Langenæs, som også kun ligger 250 meter væk, dog væk fra motorvejen.
- på langenæs finder man også bager, coop 365 og en meny, så indkøb er ligeledes tæt på. 

Lejligheden har en enorm herlighedsværdi. taget på hele bygningen er halvandet år gammelt, vinduer, bad og køkken er ca 10 år gammelt. der er opvaskemaskine samt vaskemaskine i lejligheden, da vaskemaskinerne og tørretubmler, ligger i kælderen i opgangen ved siden af, hvilket var for langt for mig.
der er til gengæld kælderrum i kælderen på ca 1,5 m2 og i fuld højde. 

ejerforeningen er sund og imødekommende. uden for ejendommen ligger et skønt grønt område, som naturligvis bruges om sommeren efter behov.",3100000,3,Ejerlejlighed,1939,78,Aarhus C,D,78,56.13993504,10.18591045,8000,oct_dump
27232,2024-03-13 19:08:45,Bolig 27232,trash,27232,"Drachmannsvej 13, 8723 Løsning","Perfekt til den store børnefamilie med brug for mange værelser og meget plads såvel inde som ude.
Beliggende på blind villavej i det eftertragtede Digterkvarter. 
Gå-afstand til skole, indkøb, fritidsaktiviteter og skov
2,6 km til Hedenstedcentret (svømmehal, fitness, padel, mm.)
3,6 km til E45-afkørsel (6 minutter i bil)
3,7 km til togstation (6 minutter i bil) 

Villaen er i to plan. 

Stueetagen:
- Køkken med hvidevarer og spiseplads
- Toilet/badeværelse med gulvvarme og indmuret brusekabine
- Stor stue med god plads til både spisestue-arrangement og tv-/sofa-arrangement, stort vinduesparti med dejligt lysindfald, flot parketgulv, New Yorker væg (blottede mursten)
- 2 værelser med indbyggede skabe (oprindeligt 3, det ene værelse har dobbeltstørrelse)
- Bryggers med hvidevarer, god bordplads og god opbevaringsplads (indbyggede skabe), udgang til gårdmiljøet
- Entre (hoveddøren) og fordelergang med indbygget skab

1. sal:
- Toilet med indbygget skab
- 3 værelser (1 med indbyggede skabe)
- Stor stue (værelse) med loft til kip, franske døre og dejligt lysindfald fra stort vinduesparti  
- Altan
- Fordelergang med indbyggede skabe og plads til lille kontor

Udenfor: 
- stort aflukket gårdareal, flisebelagt med drivhus og overdækket veranda
- garage med plads til værksted
- græsplæne med god plads til legeredskaber (trampolin, gyngestativ, legehus mv.)",1850000,6,Villa,1971,195,Løsning,D,731,55.79761942,9.69637729,8723,oct_dump
27241,2024-03-14 06:28:46,Bolig 27241,trash,27241,"Lunden 6, 9230 Svenstrup J","Skønt hus med 4v, 2 badeværelser på yderst børnevenlig vej med legeplads lige udenfor grunden. Offentlig transport lige udenfor døren og vidunderligt naturområde på den anden side af vejen.",3185000,4,Villa,2008,145,Svenstrup J,B,1085,56.96932293,9.80974216,9230,oct_dump
27252,2024-03-14 07:33:50,Bolig 27252,trash,27252,"Kantorparken 12, st. mf, 8240 Risskov","Hvis du gerne vil bo billigt er denne charmerende 1-værelses lejlighed noget for dig. Den beliggende i Vejlby Risskov og er ideel for studerende, pendleren, investoren eller til forældrekøb.

????Lejligheden står i super flot stand, med et  dejligt opholdsrum og direkte udgang til en sydvendt terrasse. 

????Lejligheden ligger super godt ift. feks. Indkøb, Mollerup skov, uddannelsessteder samt nem adgang til motorvejen. 

Kun: 829.000 DKK

Skriv endelig for fremvisning, bud eller andet",829000,1,Ejerlejlighed,1970,29,Risskov,C,29,56.19721487,10.20934017,8240,oct_dump
27297,2024-03-14 10:16:53,Bolig 27297,trash,27297,"Gødvad Bakke 41A, 8600 Silkeborg","DER ER LAGT NYT TAG PÅ MED SORTE PLADER PÅ EJENDOMMEN. LIGELEDES ER DER
MONTERET NYE TAGRENDER OG NEDLØB I METAL.

LYS OG INDBYDENDE UDSIGTSVILLA – Her på Gødvad Bakke 41A kan I nu blive de nye ejere af
denne dejlige villa, som tilbyder jer en virkelig flot udsigt over såvel byens tage som de smukke
naturomgivelser. Som et ekstra plus er ejendommen fra 1957 i særdeles overtagelsesvenlig stand, og I
kan derfor glæde jer over at kunne flytte direkte ind i den 118 kvadratmeter store, lyse bolig, som fordeler
sig på husets stueplan og førstesal.

VELFORDELTE KVADRATMETER INDE SÅVEL SOM UDE – Boligen er indrettet med fire gode
værelser på førstesalen, og store vinduespartier søger her for, at I får fuldt udbytte af den flotte udsigt
samt et rigtig godt lysindfald. På reposen er der plads til eksempelvis at etablere et kontorhjørne, og i
stueplan får I mulighed for at indrette yderligere et værelse. Derudover rummer stueplan en
indbydende entré, et stort badeværelse samt et dejligt opholdsmiljø. Badeværelset er indrettet med
bruseniche samt god plads til vaskefaciliteter, og opholdsmiljøet udgøres af husets stue, som ligger i
åben forbindelse med et køkken-alrum. Fra stuen er der desuden udgang til en stor, solrig
udsigtsterrasse, og den udgør blot en af de mange gode udendørs opholdsmiljøer på den i alt 1.727
kvadratmeter store niveauinddelte grund, der blandt andet også byder på en garage.

HELT TÆT PÅ SKOVEN OG LET ADGANG TIL BYENS TILBUD – Beliggenheden giver jer særdeles
let adgang til skøn natur, for I får skov som nærmeste nabo bagtil, og nærmiljøet byder derudover på
store grønne arealer og naturskønne stier. Der er heller ikke langt til hverdagens faste indslag, for såvel
pasningstilbud som de nærmeste skoler og Silkeborg Gymnasium kan I nå efter en cykeltur på fem
minutter. Inden for samme overskuelige tidsrum kan I være ved de nærmeste indkøbsmuligheder, og
med bare fire kilometer til centrum af Silkeborg er turen hertil ligeledes nemt klaret på cykel. Sidst men
ikke mindst får I også let adgang til motorvejen. Kontakt os og hør meget mere om både boligen og
beliggenheden.",2495000,4,Villa,1957,118,Silkeborg,C,1727,56.18376417,9.59107618,8600,oct_dump
27320,2024-03-14 12:36:06,Bolig 27320,trash,27320,"Snehvidevej 20, Stevnstrup, 8870 Langå","Nyere hus i Stevnstrup sælges ????
Vi sælger vores drømmehus, som vi selv har bygget, da vi skal ud på et nyt eventyr ✨

- Bygget i 2014
- 157 kvm bolig
- 34 kvm integreret garage
- 13 kvm overdækket terrasse
- 966 kvm grund
- Med jordvarme
- Fuldmuret

- Beliggende for enden af lukket villavej i nybyggerkvarter
- Indrettet med forældre/barn afdeling
- Skønne naboer og område
- 4 værelser, stue, køkken-alrum, 2 badeværelser, bryggers og walk-in

Skriv ved behov for yderligere.

OBS: billede af huset udvendigt er fra da det blev bygget.",3495000,6,Villa,2014,157,Langå,A,966,56.43778604,9.94472808,8870,oct_dump
27373,2024-03-15 18:26:07,Bolig 27373,trash,27373,"Vægtens Kvarter 9, 6710 Esbjerg V",Dejligt hus belliggende på lukket vej med vestvendt have. ,3700000,4,Villa,2009,175,Esbjerg V,A,1000,55.5276047,8.41866763,6710,oct_dump
27387,2024-03-15 21:26:27,Bolig 27387,trash,27387,"Sønderbrogade 93, 1. th, 8700 Horsens",Pæn og velholdt 2 værelses lejlighed. ,795000,2,Ejerlejlighed,,62,Horsens,C,,55.85617523,9.83716664,8700,oct_dump
27559,2024-03-16 20:33:17,Bolig 27559,trash,27559,"Mælkebøttevej 3, 8250 Egå","Egå/Skæring Strand. Helårsisoleret sommerhus på stor grund. 300 m til vandet og udsigt til åbne marker. Tæt på skole og indkøb.
Huset kan benyttes som det er med minimal istandsættelse, eller der kan bygges nyt helårshus jf. Lokalplan 1108",4495000,3,Fritidsbolig,,95,Egå,Ikke relevant,,56.23032622,10.31585986,8250,oct_dump
27561,2024-03-17 14:30:13,Bolig 27561,trash,27561,"Nordlyvej 13, 8981 Spentrup","Flot og velholdt villa med nyere køkken og 2 x bad. 
Boligen er total istandsat i 2016. 
Stor garage på 106 kvm med høj port. Derudover stor carport. 

",,5,Villa,,160,Spentrup,D,1000,56.53861676,10.03884253,8981,oct_dump
27619,2024-03-17 21:20:54,Bolig 27619,trash,27619,"Østparken 52, Hasmark Strand, 5450 Otterup","Perfekt beliggenhed ud til det grønne område, sø, samt et flot havkig ned mellem husene på diget :

https://www.facebook.com/share/p/9Mn98TCyp1HHTCRj/?mibextid=WC7FNe",1995000,2,Fritidsbolig,1979,61,Otterup,C,909,55.55634444,10.47271457,5450,oct_dump
27650,2024-03-18 10:02:29,Bolig 27650,trash,27650,"Tjørnevej 3, 7100 Vejle","Renoveret og velholdt rækkehus med bla nye vinduer, nyt tag, nyt badeværelse og nyere køkken. Ligger på Søndermarken i 7100 Vejle.",2745000,5,Rækkehus,1938,168,Vejle,C,555,55.69617522,9.52897516,7100,oct_dump
27656,2024-03-18 12:04:52,Bolig 27656,trash,27656,"Mosegårdsvej 35, 5000 Odense C","Ejendom kan købes som 100% privat beboelse eller som 100% udlejning eller kombineret. 

Alle lejemål kan evt. blive ledig for køber 2-3 mdr. efter køb.

Udlejnings Prospekt kan sendes. 

Mosegårdsvej 35, 5000 Odense C.

Årlige indtægter/udgifter:
St. 108.000 kr. 114m2 + 15m2 udestue.
1-2 Sal 120.000 kr.  87m2 bolig 
Kld. 72.000 kr. 103m2 erhverv incl. varme

Årlige driftsudgifter 59.780 kr.


https://www.youtube.com/watch?v=A-1FPx-3OJY&amp;ab_channel=DanLarsen


Mobil 91  86 08 04
Mail: svanevej@live.dk
",3000000,6,Villa,1939,201,Odense C,D,,55.41032832,10.40278315,5000,oct_dump
27725,2024-03-18 21:14:04,Bolig 27725,trash,27725,"Hvidovrevej 74E, 2610 Rødovre","Indflytningsklart enderækkehus med gode planløsninger 112 m2
Tæt på grønne områder og kun 11 min i tog til Københavns H.

Hvidovrevej 74E, 2610 Rødovre. Rummeligt med 3 værelser og stue. Isoleret stort loftrum og skur.

Tilbagetrukket i anden række fra vejen.

Der er de næste par dage mulighed for at se det og købe det, før det kommer endelig til salg på Boliga.dk og boligsiden.dk. Book en tid og kom ud at se det - vi svarer hurtigst muligt retur - sms kan også sendes til 21466105 med ønske om fremvisning :)

https://www.estaldo.com/listing/dcaf027c-074d-49d1-9d43-bb1b55375b58

Enderækkehus tæt på park, Damhussøen og Damhusengen.

Nemt at komme til Københavns centrum på 14-16 min, hvor gåtur til S-tog og togtur er medregnet.

Egen carport med eloplader på egen grund.

I flot, velholdt og indflytningsklar stand både ind- og udvendigt.

Tag og ovenlysvinduer fra år 2014.

Renoveret indvendig i 2017.

Gode planløsninger på stueplan og første sal med egetræsgulve, fliser og egetræsbordplader fra 2017. Der er valgt ensartet materialer i huset, der bidrager til harmoni.

Stueplan: køkken-alrum, køkken fra 2017, stor stue med flot brændeovn og kig ud i haven, gæste-WC, stort bryggers med vaskemaskine og tørretumbler og entre, Hall med kig til første sal.

Første sal: Tre værelser med plads til skabe, senge, kontor eller andet og badeværelse fra 2013 med gulvvarme.
Derudover er der stort og rummeligt isoleret loft.

Haven: vestvendt, overskuelig og ugeneret med stor terrasse og eget skur.

",4745000,4,Rækkehus,1980,112,Rødovre,D,236,55.66695051,12.4736819,2610,oct_dump
27781,2024-03-19 16:59:28,Bolig 27781,trash,27781,"Egevej 1, Uhrhøj, 7100 Vejle","Vores gamle dame er lagt i skuffen.????

Beliggende på Uhrhøj
Huset er fra 1920
150 m2 + 90 m2 høj kælder med gulvvarme
5 værelser uden skrålofter(mansardtag)
Nyrenoveret (nyt køkken og massiv sildeben)
Gåafstand til byen
Privat have
",4795000,5,Villa,1920,150,Vejle,Ikke relevant,,55.72286707,9.52209832,7100,oct_dump
27787,2024-03-19 17:59:53,Bolig 27787,trash,27787,"Mølleskovvej 3A, Bråby, 4690 Haslev",,1500000,3,Rækkehus,1907,165,Haslev,Ikke relevant,1700,55.30387515,11.95930021,4690,oct_dump
27790,2024-03-20 10:36:58,Bolig 27790,trash,27790,"Buskelundengen 2, 8600 Silkeborg","Grundplanen tilgodeser børnefamilien med forældreafdeling og et børneafsnit, ligesom det lækre, åbneopholdsmiljø bliver et dejligt samlingspunkt. Her er loft til kip, gips lofter og et flot køkken fra 2022, ligesom I har gulvvarme i hele hjemmet. Beliggenheden i Buskelund nær skole og indkøb samt få minutter fra Silkeborg centrum er på samme vis attraktivt. 
Køkken-alrummet og stuen er smeltet sammen i et lyst opholdsrum med loft til kip, ovenlys og markante vinduer, som skaber en vild rumfornemmelse i husets hjerte. Elementerne i køkkenet er elegante med egetræsfronter samt Silestone-bordplader og akkompagneres af smagfulde og praktiske detaljer såsom Quookeren. Havedøren i stuen skaber en flydende overgang mellem de indre og ydreopholdsmiljøer.
I kan glæde jer til at indtage et separat voksenafsnit, som består af et soveværelse med en rummeligskabsvæg og eget badeværelse med brus. Tillige kan børnene frit boltre sig i deres afdeling, hvor de indfinder sig på to gode værelser. I samme fløj har I endnu et badeværelse og det praktiske bryggers, som er aldeles velindrettet og opsat i en U-form.
Udendørs vil I falde for den sydvestvendte have med en solrig terrasse i vedligeholdelsesfri materiale, der inviterer til ophold hele sommeren. Herudover er der en nem græsplæne med en nedgravet trampolin til børnenes store fornøjelse, og foran huset er der på praktisk vis en carport og et skur, så I har ekstra opbevaringsplads og kan parkere bil og cykler i tørvejr.",3195000,3,Rækkehus,2015,130,Silkeborg,A,415,56.1826406,9.49753587,8600,oct_dump
27826,2024-03-20 15:25:57,Bolig 27826,trash,27826,"Ambolten 6, 6771 Gredstedbro","Villa i ét plan, som råder over 107 boligkvadratmete med mulighed for at udnytte 1 sal, som pt. Ikke er udnyttet.
Villaen indeholder 3 værelser,en placering tæt på Gredstedbro 
planløsning: entré og fordelingsgang, stue i forlængelse af køkken-alrum, tre værelser, bryggers med vaskefaciliteter samt et badeværelse fra 2018. Køkkenet fra 2019 med gode hårde hvidevarer. Som et ekstra plus er der et viktualierum i forlængelse af køkkenet. Der er gennemgående massive trægulve. Villaen, som er opført i 1946 med nye vinduer fra 2022/23, og den ligger indrammet af en velholdt og nem have. Her er garage og værksted. 
Ambolten 6 er en rolig vej og et hyggeligt nabolag centralt i Gredstedbro. Indenfor en radius af kun 1 - 2 km finder I skole, SFO og daginstitution, 500 m fra huset er Brugsen, hotellet og togstation. Der er fantastisk natur og 5 min til Kongeåen. Ribe er blot 10 min kørsel og Esbjerg 20 minutter.",995000,3,Villa,1946,107,Gredstedbro,E,446,55.39561243,8.74084413,6771,oct_dump
27854,2024-03-20 17:53:42,Bolig 27854,trash,27854,"Hyrdetasken, 8700 Horsens","Hus kommer snarest til salg ved EDC 

Huset ligger med udsigt over Klokkedal Skov. 

Det er 150 kvm., bestående af 4 værelser og 2 badeværelser. Der er seperat forældreafdeling med WALK-in og badeværelse. 

Det er bygget i 2021 af Hybel og er beliggende på en 540 kvm. stor grund. 

Fantastisk område, skønne store værelser og dejligt lyst køkken alrum. 

Kontakt mig gerne ved interesse. ",3350000,4,Villa,2021,150,Horsens,A,540,55.82592144,9.86700347,8700,oct_dump
27875,2024-03-20 19:00:55,Bolig 27875,trash,27875,"Ørnebjergvej 28, 9493 Saltum","En lækker mulighed for et total renoveret poolhus i saltum med en god leje for ejer eller måske til eget brug ????????‍♂️????

Udlejet i 2023 for 370,000 til ejer
hovedsageligt tysk udlejninger 

dette fantastiske pool sommerhus på en stor men nem grund, med kort køreafstand til bl.a. Saltum Strand, Faarup Sommerland samt Saltum by med gode indkøbsmuligheder. 

Huset er utrolig populært blandt vores gæster

Ejer har i sin ejertid lavet utrolig mange forbedringer, således at huset nu står toptunet til udlejning

heraf kan nævnes nyt Derbigum tagpapstag med græstørv og 15 års garanti på tagpap

ny pool teknik herunder, 
filteranlæg, pumpe, samt ny luft til vand varmepumpe til opvarmning af pool, 

opdateret poolrum med ny pooldug, klinkevægge samt ny saunaovn og dør

Ny rør lavet i vvs i teknikrum samt ny 160 l varmtvandsbeholder 

nyt køkken emhætte og hvidevarer, 

nyt badmiljø, nye klinkebelagte brusevægge, 

nye laminatgulvbelægninger

Nye senge dyner og puder i alle værelser 

ny luft til luft varmepumpe, 

Ny brændeovn og tilhørende skorsten

Easee el-bil oplader

Nyt legetårn samt trampolin. Og udendørs bordtennis

Huset består af flot og funktionelt køkken, som ligger i åbent forbindelse med stuen, med godt lysindfald og god plads til at samles hele familien omkring den hyggelige brændeovn. Herfra kan man i øvrigt også følge med i børnenes sjov og leg i pool rummet, som indeholder flot pool m. støbt trappe, boblebad, sauna samt rummeligt badeværelse m. brus. Husets sengepladser fordeler sig på hele 4 gode værelser samt 2 store hemse, med plads til 10 og der forefindes ligeledes endnu et godt badeværelse m. brus. Udendørs er der god plads til boldspil og leg, og med gode faciliteter i form af en lækker og delvist overdækket træterrasse, trampolin,bordtennis samt legetårn og der er i øvrigt også adgang til tennisbane. 

Alt i alt et utroligt lækkert pool sommerhus, som her står helt klar til brug, hvad enten du ønsker at leje det ud eller benytte det sammen med familien.

Fælles tennisbane og fælles fodboldbane i ejerforeningen 

Fritidshus
Boligareal 150 m²
Grundareal1.454 m²
Værelser5
Bygget1991 
Renoveret 2021-2023",2895000,4,Fritidsbolig,1992,150,Saltum,Ikke relevant,1400,57.30258433,9.65709221,9493,oct_dump
28047,2024-03-22 09:29:20,Bolig 28047,trash,28047,"Villavej 14A, 5750 Ringe","Central beliggende Andelsbolig med få hundrede meter til station, indkøb, læger, tandlæge, - kort sagt bynær, men alligevel roligt beliggende på sidevej.
Boligen indeholder:
Bryggers/baggang, køkken med god skabsplads, stue, 2 værelser, entre og stort badeværelse.
Huset er fritliggende med mindre have og terrasse.
Andelsboligforeningen rummer 15 huse, har fornuftig økonomi og godt fællesskab.",,3,Andelsbolig,1994,85,Ringe,C,85,55.24131892,10.48073951,5750,oct_dump
28050,2024-03-22 14:15:33,Bolig 28050,trash,28050,"Brorsonsvej 31, 6000 Kolding","Nem villa med utrolig flot beliggenhed. Villaen er højt beliggende med en fantastisk udsigt over Ådalen i et roligt kvarter i Seest tæt på natur, indkøb, skole og byen.
Indretning: Vindfang med adgang til husets bryggers som er af nyere dato, og hvor der er plads til vaskemaskine og tørretumbler. Entre med adgang til soveværelse og værelse samt badeværelse med bruseplads og gulvvarme. Nyere lyst HTH køkken, som ligger i åben forbindelse med stor rummelig lys stue med brændeovn.
Villaen er højt beliggende med et minimum af vedligehold af haven. Der er flisebelægning rund om huset og en mindre græsplæne. Bag huset er der et redskabsrum til opbevaring af cykler, plæneklipper mv.
Varmekilde: Fjernvarme og brændeovn. Moderniseret i 1976 og 2020.",1745000,2,Villa,1964,98,Kolding,Ikke relevant,487,55.49007792,9.45090408,6000,oct_dump
28063,2024-03-22 19:02:35,Bolig 28063,trash,28063,"Nedergårdsvej 31, Skejby, 8200 Aarhus N","Hurtig handel ønskes.

Et lille hyggeligt hus med masser af muligheder. Forældrekøb til studerende, nedrivning bygge nyt eller renovering. 

Mulighed for fremvisning efter aftale, onsdag den 27/3 mellem 13-16, eller søndag den 31/3 mellem kl. 13-16

Huset blev i 2022 sat til salg til 2.245.000, vi er interesseret i et hurtig salg nu.

Derfor er prisen nu. 1.950.000

Stue etage: stue, køkken, badeværelse, lille entre.
1. Sal 2 værelser og et åbent værelse ved trappen.

Der er en udestue, og en lille bygning ved siden af.

Interesseret så kontakt mig på tlf. 22477478",1995000,3,Villa,1878,53,Aarhus N,Ikke relevant,381,56.19942083,10.17673773,8200,oct_dump
28064,2024-03-22 21:14:40,Bolig 28064,trash,28064,"Ternebakkevej 1, 8700 Horsens","Indflytningsklart 112 m2 hus i bankager (Ternebakkevej) kommer snarest til salg.
Indeholder 3 soveværelser, 1 bad m. Gulvvarme og nyt køkken-alrum i forbindelse med stue
Nylagt terasse i 2022
Efterisoleret i 2023",1995000,4,Villa,1971,112,Horsens,C,851,55.8403445,9.83594336,8700,oct_dump
28100,2024-03-23 15:41:41,Bolig 28100,trash,28100,"Gimlevej 30, Gram, 8660 Skanderborg","Beskrivelse:
 Villaen er blevet renoveret og moderniseret i 2018. Det er især de store vinduespartier, som vidner om en moderne bolig, der lader masser af lys slippe ind, men også den nemme og meget præsentable forhave giver indtryk af et rigtigt dejligt hus.
Bilen parkerer I (naturligt nok) i carporten, hvorfra I har direkte og tørskoet indgang til bryggerset. Her er der rigeligt med bord- og skabsplads, så sko og jakker m.m. kan gemmes pænt af vejen. Dernæst kommer I til hjemmets hjerte, som er det lyse og indbydende køkken/alrum i åben forbindelse med stuen. I køkkenet giver karnappen et skønt lysindfald og har dobbeltdøre, som åbner ud til terrasse og have, mens der i stuen er forbindelse til en lys udestue, som er oplagt til højtider og ”familie-kom-sammen” på grund af den gode plads.
Derudover byder den gode planløsning på entré med et værelse til hver side, og ligefremme et flot badeværelse, hvor interiøret er fra Aubo, ligesom tilfældet er med det flotte køkken. Endelig rummer villaen endnu et værelse, der ligesom de to øvrige har flere indbyggede skabe.
Villaen står virkelig flot og er praktisk taget indflytningsklar. Blandt de mange forbedringer, som huset har gennemgået er også akustikgulve, som er med til at skabe et dejligt indemiljø samt nye radiatorer, der er mere effektive – til glæde for varmeregningen.
I forbindelse med carporten er større disponibelt rum – perfekt til f.eks. opbevaring – samt et praktisk værksted.
Den førnævnte terrasse er kun nogle få år gammel og haven er i øvrigt totalt lukket, så hunden eller børnene kan løbe frit og trygt rundt.
Trygt er det også når børnene skal i skole; det utroligt gode stisystem forbinder jeres nye hjem med skole, børnehave samt de mange legepladser og grønne områder, som kvarteret byder på.

Den er i skuffen hos Nybolig Skanderborg ",3198000,3,Villa,1978,125,Skanderborg,C,799,56.05124026,9.98622047,8660,oct_dump
28125,2024-03-23 17:11:38,Bolig 28125,trash,28125,"Væbnerhatten 99, Tornbjerg, 5220 Odense SØ","Gennemrenoveret Andelsbolig i sund og hyggelig forening i skønne Tornbjerg.

ÅBENT HUS I PÅSKEN - SKRIV FOR TIDSPUNKT ????

Boligen består af entré, badeværelse og køkken i åben forbindelse med stue. Derudover er der bryggers og isoleret skur med direkte udgang fra bryggerset. 
På 1. Salen er der et stort soveværelse og to mindre værelser. Derudover er der et hyggeligt og brugbart repos. 
Forhaven er indbydende og har morgensol og middags sol. Baghaven er privat og med et drivhus/lille orangerie, hvor man kan nyde eftermiddag sol og aften sol med stisystemer og grønne områder på den anden side af hækken og havelågen. Fra begge haver er der en luftig udsigt til træer. 

Boligen fremstår totalt indflytningsklar. 

I Andelsforeningen bor der både børnefamilier, par og ældre. Foreningen har sit eget grønne område med fodboldbane og legeplads, som er samlingspunkt for sammenkomster og arbejdsdage(frivilligt). 

Sælger har fundet et hus de gerne vil købe og ønsker derfor andelsboligen solgt.
Sælger er i kontakt med mægler, når en evt. handel skal gennemføres. 

",1365000,4,Andelsbolig,1989,95,Odense SØ,B,,55.37263616,10.47111774,5220,oct_dump
28137,2024-03-23 19:44:40,Bolig 28137,trash,28137,"Schleppegrellsgade 26, 2., 8000 Aarhus C","Skøn 2-værelses lejlighed på Frederiksbjerg!

Herligheden ligger på 2. Sal og byder på 54 veludnyttede kvadratmeter og en stor østvendt altan.

Den er charmerende, lys og med mange flotte originale detaljer.
Beliggende i et stille og roligt område med et rigtig fint gårdmiljø.

Den fremstår i rigtig god stand og du bliver en del af en velfungerende ejerforening med en sund økonomi.
",2548000,2,Ejerlejlighed,,54,Aarhus C,Ikke relevant,,56.14784936,10.19217548,8000,oct_dump
28166,2024-03-26 13:52:01,Bolig 28166,trash,28166,"Østre Havnegade 40, 9. 1, 9000 Aalborg",2 værelses lejlighed fra 2018 med stor altan og fjord udsigt.,2780000,3,Ejerlejlighed,2018,84,Aalborg,A,,57.04828229,9.93610594,9000,oct_dump
28174,2024-03-26 22:32:35,Bolig 28174,trash,28174,"Hammervej 30, 7900 Nykøbing M","Skønt ét-plans hus på Hammervej 30 i et attraktivt område af Nykøbing Mors. 

Boligen er opført i 2010 med et boligareal på 155m2 samt en isoleret dobbelt garage og teknikrum på yderligere 59m2. I alt 214 m2.
Grundareal 1000 m2.

Beliggende på Refshammer med kort afstand til fjorden og centrum af Nykøbing. 

Huset er let at vedligeholde og er opført i fuldmuret tegl, valmet tag med tagsten, træ-alu vinduer, trægulve og gulvvarme i alle rum. 
Opvarmes med naturgas med et årsforbrug på ca 850m3 svarende til 5.500 kr i 2023.

Den isolerede dobbelt garage med el-betjente porte er indrettet med værkstedsbord.

Boligen fremstår velholdt og kræver minimal vedligeholdelse.

Sælger sikrer at købsaftalen udarbejdes af jurist og der vil blive udarbejdet en tilstandsrapport, eltjek og energimærke. 

Hvis du vil vide mere eller have en fremvisning så send en besked.",2945000,3,Villa,2005,155,Nykøbing M,Ikke relevant,1000,56.78395261,8.85354398,7900,oct_dump
